respondent_id,xyz_vaccine,seasonal_vaccine
28049.0,0.028,0.164
28050.0,0.469,0.293
28051.0,0.015,0.076
28053.0,0.001,0.859
28054.0,0.555,0.491
28055.0,0.545,0.298
28056.0,0.027,0.613
28057.0,0.0,0.288
28059.0,0.598,0.211
28061.0,0.0,0.393
28062.0,0.901,0.904
28064.0,0.006,0.101
28067.0,0.002,0.505
28068.0,0.011,0.296
28069.0,0.958,0.201
28070.0,0.961,0.841
28072.0,0.0,0.733
28074.0,0.004,0.096
28075.0,0.23,0.104
28076.0,0.006,0.112
28077.0,0.211,0.411
28078.0,0.027,0.709
28079.0,0.001,0.031
28080.0,0.885,0.809
28082.0,0.001,0.247
28083.0,0.619,0.241
28084.0,0.065,0.376
28085.0,0.992,0.852
28086.0,0.006,0.131
28087.0,0.007,0.232
28089.0,0.006,0.111
28090.0,0.017,0.943
28092.0,0.869,0.799
28093.0,0.066,0.288
28094.0,0.016,0.134
28095.0,0.511,0.313
28096.0,0.012,0.416
28099.0,0.995,0.601
28100.0,0.073,0.641
28101.0,0.0,0.041
28102.0,0.001,0.128
28103.0,0.014,0.114
28104.0,0.004,0.31
28106.0,0.333,0.582
28107.0,0.02,0.284
28108.0,0.451,0.619
28109.0,0.006,0.483
28110.0,0.063,0.272
28112.0,0.042,0.386
28113.0,0.011,0.337
28114.0,0.908,0.635
28116.0,0.169,0.572
28119.0,0.0,0.59
28120.0,0.033,0.564
28121.0,0.003,0.05
28122.0,0.0,0.138
28126.0,0.003,0.85
28127.0,0.19,0.597
28128.0,0.0,0.088
28129.0,0.011,0.145
28130.0,0.034,0.29
28131.0,0.053,0.76
28133.0,0.114,0.262
28134.0,0.026,0.324
28135.0,0.785,0.224
28136.0,0.001,0.111
28138.0,0.0,0.222
28139.0,0.953,0.406
28140.0,0.023,0.119
28141.0,0.582,0.564
28142.0,0.033,0.253
28143.0,0.182,0.585
28144.0,0.006,0.172
28147.0,0.046,0.059
28148.0,0.499,0.797
28149.0,0.415,0.581
28150.0,0.09,0.257
28151.0,0.005,0.19
28152.0,0.017,0.27
28153.0,0.099,0.794
28154.0,0.005,0.171
28155.0,0.002,0.047
28156.0,0.003,0.167
28158.0,0.008,0.262
28159.0,0.977,0.777
28160.0,0.169,0.91
28161.0,0.533,0.763
28162.0,0.038,0.224
28163.0,0.08,0.861
28165.0,0.0,0.106
28166.0,0.003,0.127
28167.0,0.027,0.367
28168.0,0.63,0.784
28169.0,0.527,0.454
28170.0,0.112,0.296
28171.0,0.163,0.924
28172.0,0.081,0.575
28174.0,0.007,0.487
28175.0,0.961,0.871
28176.0,0.093,0.226
28177.0,0.068,0.218
28179.0,0.116,0.68
28180.0,0.082,0.534
28181.0,0.017,0.255
28182.0,0.534,0.558
28183.0,0.002,0.276
28185.0,0.04,0.244
28186.0,0.843,0.817
28188.0,0.035,0.973
28189.0,0.045,0.681
28190.0,0.054,0.482
28191.0,0.02,0.18
28192.0,0.03,0.512
28193.0,0.134,0.663
28195.0,0.538,0.583
28196.0,0.935,0.542
28198.0,0.989,0.902
28199.0,0.0,0.178
28200.0,0.991,0.967
28201.0,0.999,0.823
28203.0,0.108,0.181
28204.0,0.005,0.402
28205.0,0.049,0.785
28207.0,0.001,0.111
28208.0,0.382,0.695
28209.0,0.948,0.503
28210.0,0.085,0.108
28211.0,0.902,0.141
28212.0,0.002,0.072
28213.0,0.04,0.335
28215.0,0.257,0.767
28216.0,0.109,0.096
28217.0,0.0,0.344
28218.0,0.027,0.144
28221.0,0.005,0.022
28222.0,0.403,0.512
28223.0,0.115,0.914
28224.0,0.999,0.49
28225.0,0.613,0.488
28226.0,0.023,0.521
28227.0,0.736,0.072
28229.0,0.52,0.523
28230.0,0.0,0.044
28231.0,0.975,0.952
28232.0,0.001,0.639
28233.0,0.006,0.146
28235.0,0.651,0.893
28236.0,0.057,0.644
28238.0,0.001,0.334
28240.0,0.007,0.458
28241.0,0.052,0.752
28242.0,0.001,0.427
28244.0,0.017,0.254
28245.0,0.259,0.13
28246.0,0.0,0.497
28247.0,0.01,0.443
28248.0,0.562,0.099
28250.0,0.689,0.709
28251.0,0.001,0.012
28252.0,0.141,0.79
28253.0,0.599,0.833
28254.0,0.023,0.603
28255.0,0.991,0.763
28256.0,0.0,0.215
28258.0,0.0,0.022
28260.0,0.038,0.626
28262.0,0.011,0.204
28264.0,0.005,0.081
28265.0,0.138,0.669
28266.0,0.034,0.176
28268.0,0.042,0.067
28270.0,0.09,0.693
28271.0,0.038,0.522
28272.0,0.031,0.219
28273.0,0.831,0.966
28276.0,0.0,0.417
28277.0,0.029,0.398
28280.0,0.066,0.402
28282.0,0.0,0.262
28283.0,0.214,0.738
28284.0,0.0,0.202
28285.0,0.29,0.771
28286.0,0.832,0.78
28287.0,0.015,0.66
28290.0,0.015,0.713
28291.0,0.079,0.53
28292.0,0.035,0.277
28293.0,0.005,0.498
28295.0,0.036,0.172
28296.0,0.115,0.776
28297.0,0.067,0.091
28298.0,0.542,0.724
28299.0,0.111,0.744
28300.0,0.188,0.809
28301.0,0.061,0.096
28303.0,0.013,0.043
28304.0,0.001,0.029
28306.0,0.956,0.956
28308.0,0.013,0.083
28309.0,0.985,0.239
28311.0,0.087,0.604
28312.0,0.001,0.47
28314.0,0.001,0.096
28315.0,0.016,0.487
28316.0,0.606,0.563
28317.0,0.942,0.808
28318.0,0.048,0.255
28319.0,0.016,0.171
28320.0,0.627,0.465
28321.0,0.1,0.447
28324.0,0.039,0.339
28325.0,0.177,0.211
28326.0,0.132,0.652
28327.0,0.043,0.856
28328.0,0.868,0.76
28329.0,0.04,0.606
28330.0,0.0,0.291
28331.0,0.033,0.117
28332.0,0.168,0.716
28333.0,0.732,0.865
28334.0,0.416,0.141
28335.0,0.03,0.716
28336.0,0.961,0.915
28338.0,0.037,0.323
28339.0,0.494,0.546
28340.0,0.149,0.221
28341.0,0.008,0.198
28342.0,0.379,0.551
28343.0,0.238,0.639
28344.0,0.006,0.136
28345.0,0.096,0.49
28346.0,0.0,0.059
28347.0,0.07,0.59
28350.0,0.597,0.559
28351.0,0.61,0.422
28352.0,0.455,0.807
28353.0,0.083,0.424
28354.0,0.003,0.114
28355.0,0.26,0.559
28356.0,0.472,0.582
28357.0,0.139,0.854
28358.0,0.001,0.344
28359.0,0.22,0.117
28360.0,0.997,0.873
28361.0,0.009,0.29
28364.0,0.061,0.401
28365.0,0.875,0.935
28368.0,0.289,0.92
28369.0,0.103,0.381
28370.0,0.138,0.245
28371.0,0.003,0.069
28372.0,0.064,0.07
28373.0,0.0,0.11
28374.0,0.701,0.508
28375.0,0.654,0.668
28376.0,0.997,0.906
28380.0,0.01,0.092
28381.0,0.0,0.076
28383.0,0.229,0.8
28385.0,0.0,0.158
28386.0,0.008,0.058
28387.0,0.04,0.84
28388.0,0.184,0.808
28389.0,0.0,0.33
28390.0,0.694,0.736
28391.0,0.151,0.157
28392.0,0.123,0.947
28393.0,0.009,0.058
28395.0,0.029,0.316
28396.0,0.0,0.332
28397.0,0.001,0.151
28398.0,0.009,0.164
28399.0,0.007,0.136
28400.0,0.965,0.881
28402.0,0.974,0.809
28403.0,0.09,0.104
28404.0,0.002,0.109
28405.0,0.126,0.35
28406.0,0.003,0.086
28407.0,0.029,0.485
28408.0,0.008,0.476
28409.0,0.891,0.445
28410.0,0.024,0.305
28412.0,0.997,0.88
28413.0,0.984,0.646
28414.0,0.654,0.831
28415.0,0.025,0.371
28416.0,0.01,0.234
28417.0,0.363,0.08
28418.0,0.374,0.814
28419.0,0.027,0.22
28420.0,0.045,0.102
28421.0,0.736,0.652
28422.0,0.03,0.084
28423.0,0.008,0.321
28424.0,0.0,0.606
28425.0,0.002,0.223
28427.0,0.003,0.157
28428.0,0.29,0.962
28429.0,0.119,0.258
28430.0,0.0,0.496
28431.0,0.199,0.805
28432.0,0.005,0.175
28433.0,0.101,0.289
28434.0,0.84,0.773
28435.0,0.495,0.458
28436.0,0.581,0.937
28437.0,0.977,0.353
28438.0,0.197,0.867
28439.0,0.229,0.143
28440.0,0.599,0.375
28441.0,0.006,0.099
28443.0,0.0,0.065
28444.0,0.042,0.575
28445.0,0.0,0.126
28447.0,0.569,0.616
28450.0,0.001,0.134
28451.0,0.635,0.653
28455.0,0.002,0.026
28457.0,0.002,0.202
28458.0,0.018,0.091
28459.0,0.002,0.113
28460.0,0.092,0.499
28461.0,0.005,0.136
28462.0,0.009,0.059
28464.0,0.002,0.075
28465.0,0.045,0.369
28466.0,0.916,0.781
28467.0,0.559,0.139
28468.0,0.468,0.9
28469.0,0.082,0.109
28470.0,0.466,0.873
28472.0,0.0,0.091
28474.0,0.938,0.77
28475.0,0.033,0.582
28476.0,0.005,0.219
28478.0,0.934,0.882
28479.0,0.014,0.071
28480.0,0.073,0.573
28481.0,0.059,0.795
28483.0,0.047,0.751
28486.0,0.596,0.676
28487.0,0.935,0.513
28488.0,0.121,0.953
28489.0,0.212,0.461
28490.0,0.004,0.368
28491.0,0.988,0.575
28492.0,0.001,0.131
28495.0,0.076,0.166
28497.0,0.168,0.358
28498.0,0.001,0.385
28499.0,0.016,0.242
28500.0,0.288,0.71
28501.0,0.046,0.956
28502.0,0.166,0.106
28503.0,0.002,0.365
28505.0,0.006,0.355
28506.0,0.0,0.249
28507.0,0.868,0.756
28508.0,0.09,0.26
28509.0,0.264,0.94
28510.0,0.072,0.053
28512.0,0.147,0.76
28513.0,0.023,0.656
28514.0,0.002,0.43
28517.0,0.031,0.254
28519.0,0.0,0.519
28520.0,0.006,0.673
28521.0,0.056,0.233
28522.0,0.002,0.066
28525.0,0.347,0.364
28526.0,0.0,0.047
28527.0,0.243,0.498
28530.0,0.0,0.332
28531.0,0.118,0.347
28532.0,0.097,0.072
28533.0,0.0,0.176
28534.0,0.981,0.886
28535.0,0.017,0.224
28538.0,0.0,0.05
28540.0,0.209,0.137
28541.0,0.071,0.323
28543.0,0.991,0.332
28545.0,0.016,0.355
28547.0,0.016,0.394
28548.0,0.071,0.162
28549.0,0.104,0.703
28550.0,0.003,0.114
28551.0,0.788,0.856
28552.0,0.047,0.333
28555.0,0.998,0.692
28557.0,0.877,0.907
28558.0,0.013,0.044
28559.0,0.534,0.732
28560.0,0.029,0.605
28561.0,0.121,0.728
28562.0,0.094,0.154
28563.0,0.895,0.429
28564.0,0.025,0.514
28565.0,0.232,0.209
28566.0,0.013,0.169
28567.0,0.073,0.541
28569.0,0.025,0.258
28570.0,0.28,0.656
28573.0,0.567,0.465
28574.0,0.002,0.128
28575.0,0.085,0.537
28576.0,0.995,0.838
28577.0,0.0,0.046
28579.0,0.983,0.837
28580.0,0.014,0.247
28581.0,0.008,0.441
28582.0,0.349,0.872
28583.0,0.0,0.153
28584.0,0.652,0.363
28585.0,0.509,0.108
28587.0,0.979,0.543
28588.0,0.102,0.139
28589.0,0.02,0.286
28590.0,0.119,0.137
28591.0,0.454,0.732
28592.0,0.022,0.848
28593.0,0.0,0.177
28594.0,0.019,0.311
28596.0,0.153,0.703
28597.0,0.141,0.743
28599.0,0.032,0.41
28600.0,0.016,0.618
28601.0,0.034,0.074
28602.0,0.973,0.758
28603.0,1.0,0.925
28604.0,0.534,0.083
28605.0,0.414,0.622
28606.0,0.997,0.905
28607.0,0.0,0.29
28609.0,0.936,0.37
28610.0,0.103,0.572
28611.0,0.968,0.91
28613.0,0.324,0.877
28614.0,0.025,0.342
28617.0,0.0,0.083
28618.0,0.001,0.041
28619.0,0.472,0.748
28621.0,0.994,0.744
28622.0,0.024,0.285
28623.0,0.0,0.042
28624.0,0.07,0.853
28625.0,0.933,0.898
28626.0,0.968,0.54
28628.0,0.147,0.307
28629.0,0.626,0.445
28630.0,0.002,0.14
28631.0,0.728,0.839
28632.0,0.631,0.836
28634.0,0.072,0.832
28635.0,0.9,0.396
28636.0,0.03,0.65
28637.0,0.472,0.838
28638.0,0.076,0.578
28639.0,0.977,0.587
28641.0,0.002,0.286
28642.0,0.99,0.839
28643.0,0.883,0.618
28644.0,0.002,0.225
28645.0,0.559,0.231
28646.0,0.013,0.274
28647.0,0.798,0.487
28648.0,1.0,0.969
28649.0,0.034,0.131
28650.0,0.95,0.914
28651.0,0.018,0.153
28652.0,0.008,0.674
28653.0,0.574,0.054
28654.0,0.802,0.58
28655.0,0.093,0.711
28656.0,0.0,0.117
28657.0,0.259,0.742
28658.0,0.982,0.503
28659.0,0.327,0.424
28660.0,0.001,0.082
28661.0,0.036,0.639
28662.0,0.015,0.101
28663.0,0.035,0.1
28665.0,0.027,0.049
28666.0,0.594,0.308
28667.0,0.047,0.4
28668.0,0.99,0.896
28669.0,0.62,0.486
28670.0,0.079,0.807
28671.0,0.073,0.191
28672.0,0.811,0.577
28673.0,0.005,0.057
28674.0,0.161,0.247
28675.0,0.06,0.797
28676.0,0.026,0.329
28677.0,0.107,0.885
28678.0,0.712,0.451
28679.0,0.993,0.532
28681.0,0.002,0.062
28682.0,0.022,0.203
28683.0,0.978,0.876
28684.0,0.0,0.008
28685.0,0.011,0.354
28686.0,0.976,0.639
28687.0,0.123,0.552
28688.0,0.12,0.591
28689.0,0.018,0.437
28690.0,0.0,0.373
28691.0,0.015,0.104
28692.0,0.751,0.435
28693.0,0.142,0.483
28694.0,0.455,0.6
28695.0,0.041,0.214
28696.0,0.0,0.65
28698.0,0.054,0.292
28699.0,0.292,0.197
28700.0,0.01,0.055
28701.0,0.042,0.821
28703.0,0.005,0.209
28704.0,0.001,0.2
28705.0,0.135,0.192
28706.0,0.237,0.33
28707.0,0.536,0.877
28708.0,0.0,0.097
28709.0,0.001,0.137
28710.0,0.002,0.601
28711.0,0.997,0.086
28712.0,0.005,0.053
28713.0,0.002,0.674
28714.0,0.004,0.766
28716.0,0.011,0.195
28717.0,0.537,0.912
28718.0,0.004,0.066
28719.0,0.0,0.046
28720.0,0.652,0.208
28721.0,0.007,0.333
28722.0,0.381,0.74
28725.0,0.114,0.062
28726.0,0.954,0.64
28727.0,0.0,0.017
28730.0,0.004,0.063
28731.0,0.45,0.167
28732.0,0.008,0.927
28734.0,0.031,0.293
28735.0,0.613,0.444
28736.0,0.08,0.141
28737.0,0.106,0.175
28738.0,0.011,0.177
28739.0,0.044,0.079
28740.0,0.001,0.494
28741.0,0.0,0.068
28743.0,0.998,0.578
28744.0,0.399,0.289
28745.0,0.961,0.814
28746.0,0.028,0.034
28747.0,0.495,0.434
28748.0,0.005,0.101
28749.0,0.678,0.757
28750.0,0.362,0.648
28751.0,0.997,0.8
28752.0,0.002,0.299
28753.0,0.011,0.587
28754.0,0.089,0.624
28755.0,0.844,0.749
28756.0,0.775,0.605
28757.0,0.002,0.181
28758.0,0.001,0.083
28759.0,0.401,0.426
28760.0,0.979,0.373
28761.0,0.037,0.929
28762.0,0.446,0.21
28764.0,0.0,0.207
28765.0,0.847,0.724
28766.0,0.681,0.05
28768.0,0.363,0.303
28769.0,0.0,0.036
28770.0,0.113,0.909
28771.0,0.069,0.267
28772.0,0.619,0.706
28773.0,0.032,0.384
28774.0,0.2,0.779
28775.0,0.656,0.567
28776.0,0.533,0.818
28777.0,0.001,0.053
28778.0,0.465,0.585
28779.0,0.003,0.216
28780.0,0.022,0.503
28781.0,0.919,0.689
28782.0,0.983,0.943
28784.0,0.012,0.527
28785.0,0.687,0.848
28786.0,0.001,0.428
28787.0,0.364,0.432
28788.0,0.856,0.914
28789.0,0.034,0.632
28790.0,0.413,0.617
28791.0,0.0,0.838
28792.0,0.0,0.365
28793.0,0.007,0.189
28794.0,0.741,0.837
28795.0,0.462,0.23
28796.0,0.009,0.543
28797.0,0.045,0.3
28798.0,0.344,0.297
28800.0,0.793,0.708
28801.0,0.141,0.916
28802.0,0.004,0.362
28803.0,0.999,0.585
28804.0,0.001,0.178
28805.0,0.001,0.087
28806.0,0.051,0.295
28808.0,0.865,0.806
28809.0,0.578,0.774
28812.0,0.856,0.855
28813.0,0.966,0.933
28815.0,0.031,0.609
28816.0,0.354,0.397
28820.0,0.0,0.232
28821.0,0.009,0.182
28822.0,0.02,0.093
28824.0,0.002,0.284
28826.0,0.419,0.728
28827.0,0.0,0.038
28828.0,0.076,0.497
28829.0,0.832,0.349
28830.0,0.183,0.812
28831.0,0.0,0.328
28832.0,0.001,0.079
28833.0,0.676,0.074
28834.0,0.001,0.1
28835.0,0.004,0.089
28836.0,0.999,0.649
28837.0,0.983,0.838
28838.0,0.0,0.099
28839.0,0.005,0.203
28840.0,0.311,0.693
28841.0,0.721,0.64
28842.0,0.0,0.119
28843.0,0.001,0.079
28844.0,0.043,0.528
28845.0,0.984,0.813
28846.0,0.161,0.823
28847.0,0.061,0.152
28848.0,0.994,0.863
28849.0,0.095,0.513
28850.0,0.001,0.037
28852.0,0.007,0.803
28853.0,0.919,0.734
28854.0,0.997,0.892
28855.0,0.71,0.808
28856.0,0.982,0.925
28858.0,0.001,0.377
28859.0,0.0,0.028
28860.0,0.031,0.925
28861.0,0.414,0.339
28862.0,0.874,0.916
28863.0,0.998,0.945
28864.0,0.014,0.746
28865.0,0.072,0.161
28866.0,0.073,0.855
28867.0,0.018,0.223
28868.0,0.001,0.053
28869.0,0.722,0.737
28871.0,0.03,0.522
28872.0,0.025,0.456
28873.0,0.911,0.563
28874.0,0.003,0.683
28875.0,0.998,0.813
28876.0,0.43,0.864
28877.0,0.007,0.448
28878.0,0.884,0.494
28880.0,0.999,0.881
28881.0,1.0,0.851
28882.0,0.0,0.69
28883.0,0.689,0.739
28884.0,0.553,0.364
28886.0,0.805,0.9
28887.0,0.009,0.138
28888.0,0.15,0.915
28889.0,0.007,0.587
28890.0,0.137,0.637
28891.0,0.155,0.858
28892.0,0.367,0.277
28893.0,0.058,0.086
28894.0,0.193,0.145
28895.0,0.032,0.048
28897.0,0.99,0.751
28900.0,0.024,0.74
28901.0,0.0,0.097
28902.0,0.006,0.161
28905.0,0.048,0.354
28906.0,0.013,0.782
28907.0,0.026,0.07
28908.0,0.02,0.267
28909.0,0.005,0.343
28910.0,0.013,0.317
28911.0,0.844,0.926
28912.0,0.001,0.025
28914.0,0.903,0.929
28915.0,0.571,0.691
28916.0,0.008,0.677
28917.0,0.013,0.212
28918.0,0.294,0.395
28919.0,0.008,0.371
28920.0,0.704,0.641
28921.0,0.0,0.119
28922.0,0.001,0.236
28923.0,0.028,0.421
28924.0,0.996,0.572
28925.0,0.001,0.709
28926.0,0.021,0.107
28928.0,0.476,0.726
28929.0,0.14,0.771
28930.0,0.012,0.838
28931.0,0.818,0.075
28932.0,0.453,0.857
28933.0,0.791,0.624
28934.0,0.044,0.277
28938.0,0.999,0.666
28939.0,0.0,0.249
28940.0,0.324,0.797
28941.0,0.0,0.017
28943.0,0.861,0.842
28944.0,0.761,0.62
28945.0,0.739,0.329
28946.0,0.03,0.392
28947.0,0.959,0.2
28948.0,0.003,0.104
28949.0,0.002,0.768
28950.0,0.017,0.479
28951.0,0.007,0.4
28952.0,0.652,0.568
28953.0,0.695,0.213
28955.0,0.027,0.317
28957.0,0.467,0.575
28959.0,0.005,0.329
28960.0,0.0,0.014
28961.0,0.023,0.148
28962.0,0.01,0.288
28963.0,0.023,0.306
28964.0,0.019,0.436
28965.0,0.069,0.264
28966.0,0.944,0.655
28967.0,0.189,0.144
28968.0,0.015,0.26
28969.0,0.0,0.176
28970.0,0.054,0.126
28971.0,0.045,0.231
28972.0,0.689,0.83
28974.0,0.545,0.732
28975.0,0.008,0.056
28976.0,0.004,0.172
28977.0,0.946,0.614
28978.0,0.792,0.583
28979.0,0.206,0.813
28980.0,0.043,0.455
28981.0,0.048,0.553
28982.0,0.014,0.144
28983.0,0.443,0.862
28984.0,0.11,0.669
28985.0,0.638,0.473
28986.0,0.814,0.56
28987.0,0.055,0.151
28988.0,0.632,0.765
28989.0,0.026,0.151
28990.0,0.078,0.753
28992.0,0.042,0.077
28993.0,0.042,0.109
28994.0,0.69,0.539
28996.0,0.461,0.533
28997.0,0.171,0.837
28998.0,0.281,0.467
28999.0,0.0,0.071
29000.0,0.24,0.581
29002.0,0.784,0.604
29003.0,0.475,0.265
29004.0,0.002,0.081
29005.0,0.931,0.926
29006.0,0.043,0.288
29007.0,0.008,0.118
29008.0,0.0,0.049
29009.0,0.996,0.874
29010.0,0.952,0.844
29012.0,0.128,0.118
29013.0,0.987,0.796
29014.0,0.035,0.586
29015.0,0.019,0.353
29016.0,0.215,0.945
29017.0,0.011,0.633
29019.0,0.158,0.557
29020.0,0.04,0.821
29021.0,0.453,0.922
29023.0,0.208,0.738
29024.0,0.0,0.18
29025.0,0.012,0.458
29026.0,0.0,0.09
29027.0,0.428,0.479
29028.0,0.474,0.828
29030.0,0.0,0.034
29032.0,0.0,0.328
29035.0,0.0,0.174
29036.0,0.0,0.098
29037.0,0.0,0.096
29038.0,0.937,0.301
29039.0,0.0,0.255
29041.0,0.133,0.653
29042.0,0.96,0.881
29044.0,0.525,0.4
29045.0,0.93,0.895
29046.0,0.183,0.664
29047.0,0.003,0.257
29048.0,0.803,0.767
29050.0,0.232,0.203
29052.0,0.03,0.351
29054.0,0.001,0.066
29055.0,0.709,0.811
29056.0,0.008,0.428
29057.0,0.914,0.764
29059.0,0.001,0.513
29060.0,0.321,0.708
29061.0,0.005,0.101
29062.0,0.243,0.645
29063.0,0.988,0.916
29064.0,0.644,0.107
29065.0,0.998,0.921
29066.0,0.771,0.709
29067.0,0.004,0.334
29068.0,0.156,0.437
29069.0,0.01,0.572
29071.0,0.047,0.748
29072.0,0.008,0.055
29074.0,0.0,0.097
29076.0,0.006,0.228
29077.0,0.977,0.918
29078.0,0.0,0.085
29079.0,0.093,0.056
29080.0,0.003,0.1
29082.0,0.095,0.618
29083.0,0.008,0.18
29084.0,0.039,0.112
29085.0,0.015,0.194
29086.0,0.005,0.064
29088.0,0.233,0.246
29089.0,0.346,0.913
29090.0,0.655,0.955
29091.0,0.932,0.78
29093.0,0.001,0.203
29094.0,0.024,0.344
29095.0,0.084,0.599
29096.0,0.075,0.427
29097.0,0.19,0.077
29098.0,0.838,0.648
29100.0,0.989,0.542
29101.0,0.391,0.781
29102.0,0.0,0.145
29103.0,0.996,0.334
29104.0,0.0,0.245
29105.0,0.038,0.506
29106.0,0.001,0.107
29108.0,0.003,0.058
29109.0,0.001,0.297
29110.0,0.151,0.769
29111.0,0.016,0.33
29112.0,0.04,0.315
29115.0,0.041,0.427
29116.0,0.001,0.088
29117.0,0.004,0.421
29118.0,0.915,0.532
29119.0,0.188,0.436
29120.0,0.256,0.836
29122.0,0.005,0.088
29123.0,0.996,0.882
29125.0,0.015,0.137
29126.0,0.275,0.144
29127.0,0.002,0.282
29128.0,0.007,0.6
29129.0,0.037,0.414
29130.0,0.058,0.541
29132.0,0.009,0.401
29133.0,0.0,0.092
29134.0,0.018,0.24
29135.0,0.002,0.277
29136.0,0.38,0.677
29138.0,0.002,0.92
29139.0,0.001,0.757
29140.0,0.014,0.271
29142.0,0.332,0.595
29143.0,0.0,0.061
29144.0,0.0,0.136
29145.0,0.016,0.153
29149.0,0.141,0.313
29151.0,0.644,0.478
29152.0,0.031,0.613
29153.0,0.016,0.118
29154.0,1.0,0.722
29155.0,0.861,0.473
29156.0,0.018,0.643
29158.0,0.024,0.09
29159.0,0.509,0.869
29161.0,0.902,0.811
29162.0,0.019,0.202
29163.0,0.038,0.139
29164.0,0.026,0.328
29165.0,0.755,0.259
29167.0,0.826,0.945
29168.0,0.292,0.816
29169.0,0.101,0.773
29170.0,0.47,0.415
29171.0,0.092,0.19
29172.0,0.324,0.781
29173.0,0.004,0.154
29174.0,0.069,0.575
29175.0,0.006,0.288
29176.0,0.815,0.722
29177.0,0.002,0.112
29178.0,0.958,0.836
29179.0,0.998,0.926
29180.0,0.311,0.578
29181.0,0.009,0.104
29183.0,0.082,0.255
29184.0,0.001,0.309
29186.0,0.475,0.74
29188.0,0.001,0.261
29189.0,0.849,0.509
29191.0,0.842,0.716
29192.0,0.461,0.453
29193.0,0.017,0.328
29195.0,0.0,0.043
29196.0,0.158,0.044
29197.0,0.521,0.543
29198.0,0.023,0.215
29200.0,0.092,0.663
29201.0,0.002,0.24
29202.0,0.258,0.259
29203.0,0.118,0.502
29205.0,0.039,0.194
29207.0,0.084,0.454
29208.0,0.094,0.187
29209.0,0.316,0.575
29210.0,0.043,0.297
29211.0,0.98,0.858
29213.0,0.317,0.73
29214.0,0.004,0.047
29215.0,0.991,0.868
29216.0,0.217,0.552
29217.0,0.549,0.625
29218.0,0.008,0.351
29219.0,0.323,0.801
29220.0,0.864,0.723
29222.0,0.0,0.236
29223.0,0.001,0.041
29224.0,0.002,0.075
29225.0,0.368,0.663
29226.0,0.029,0.194
29227.0,0.022,0.081
29228.0,0.118,0.645
29229.0,0.819,0.135
29230.0,0.04,0.412
29231.0,0.899,0.314
29232.0,0.272,0.806
29233.0,0.033,0.665
29234.0,0.252,0.783
29235.0,0.053,0.508
29236.0,0.128,0.763
29237.0,0.999,0.88
29238.0,0.003,0.052
29239.0,0.063,0.493
29240.0,0.423,0.974
29241.0,0.999,0.887
29242.0,0.001,0.356
29243.0,0.049,0.837
29244.0,0.007,0.401
29245.0,0.022,0.128
29246.0,0.105,0.73
29247.0,0.867,0.5
29249.0,0.968,0.757
29252.0,0.75,0.62
29253.0,0.578,0.269
29255.0,0.95,0.294
29256.0,0.015,0.742
29260.0,0.939,0.964
29261.0,0.004,0.494
29262.0,0.0,0.024
29263.0,0.002,0.041
29265.0,0.042,0.95
29267.0,0.2,0.809
29268.0,0.473,0.817
29270.0,0.026,0.308
29271.0,0.112,0.349
29273.0,0.023,0.577
29274.0,0.891,0.822
29276.0,0.827,0.931
29277.0,0.017,0.187
29279.0,0.595,0.539
29280.0,0.989,0.62
29282.0,0.865,0.75
29283.0,0.981,0.647
29284.0,0.413,0.506
29285.0,0.997,0.849
29286.0,0.186,0.308
29287.0,0.549,0.314
29288.0,0.059,0.449
29289.0,0.459,0.767
29290.0,0.001,0.777
29291.0,0.109,0.766
29292.0,0.748,0.465
29293.0,0.189,0.363
29294.0,0.119,0.594
29295.0,0.294,0.83
29296.0,0.996,0.966
29297.0,0.802,0.227
29298.0,0.081,0.033
29300.0,0.647,0.171
29301.0,0.241,0.474
29302.0,0.512,0.521
29303.0,0.023,0.18
29304.0,0.02,0.614
29305.0,0.105,0.839
29306.0,0.024,0.072
29308.0,0.495,0.525
29309.0,0.767,0.916
29310.0,0.205,0.569
29311.0,0.975,0.884
29313.0,0.006,0.139
29314.0,0.076,0.106
29315.0,0.0,0.412
29316.0,0.318,0.564
29317.0,0.009,0.027
29318.0,0.0,0.077
29320.0,0.973,0.678
29321.0,0.001,0.405
29323.0,0.001,0.789
29324.0,0.496,0.52
29325.0,0.048,0.782
29326.0,0.619,0.466
29327.0,0.386,0.853
29328.0,0.009,0.302
29329.0,0.001,0.031
29332.0,0.021,0.56
29334.0,0.002,0.046
29335.0,0.119,0.626
29336.0,0.998,0.947
29337.0,0.009,0.19
29338.0,0.519,0.455
29339.0,0.02,0.1
29340.0,0.0,0.251
29342.0,0.001,0.078
29344.0,0.058,0.189
29345.0,0.927,0.607
29347.0,0.454,0.043
29348.0,0.002,0.07
29349.0,0.868,0.646
29350.0,0.988,0.939
29351.0,0.464,0.86
29353.0,0.023,0.497
29355.0,0.121,0.522
29357.0,0.623,0.608
29358.0,0.116,0.553
29359.0,0.182,0.381
29360.0,0.027,0.537
29362.0,0.28,0.704
29364.0,0.007,0.062
29366.0,0.007,0.267
29367.0,0.0,0.251
29369.0,0.008,0.26
29371.0,0.008,0.074
29372.0,0.686,0.795
29374.0,0.073,0.258
29375.0,0.0,0.035
29376.0,0.177,0.61
29378.0,0.002,0.22
29379.0,0.03,0.519
29380.0,0.659,0.663
29381.0,0.06,0.915
29383.0,0.0,0.205
